today,i'm
today,fine
today,tired
today,bike
today,here,
today,back
today,sweaty
i'm,originally
fine,originally
tired,originally
bike,originally
here,,originally
back,originally
sweaty,originally
originally,i'm
originally,la
i'm,thing
i'm,really
i'm,like
i'm,la
la,thing
la,really
la,like
la,la
thing,um,
thing,place
thing,go
thing,there's
thing,always
thing,thing
really,um,
really,place
really,go
really,there's
really,always
really,thing
like,um,
like,place
like,go
like,there's
like,always
like,thing
la,um,
la,place
la,go
la,there's
la,always
la,thing
um,,thing
um,,really
um,,like
um,,la
place,thing
place,really
place,like
place,la
go,thing
go,really
go,like
go,la
there's,thing
there's,really
there's,like
there's,la
always,thing
always,really
always,like
always,la
thing,thing
thing,really
thing,like
thing,la
thing,um,
thing,driver
really,um,
really,driver
like,um,
like,driver
la,um,
la,driver
um,,what'd
um,,study
um,,school
driver,what'd
driver,study
driver,school
what'd,i'm
what'd,trying
what'd,audio
what'd,engineering
what'd,working
what'd,music
study,i'm
study,trying
study,audio
study,engineering
study,working
study,music
school,i'm
school,trying
school,audio
school,engineering
school,working
school,music
i'm,still
i'm,working
trying,still
trying,working
audio,still
audio,working
engineering,still
engineering,working
working,still
working,working
music,still
music,working
still,yeah,
still,i'll
still,graduating
still,two
still,year
working,yeah,
working,i'll
working,graduating
working,two
working,year
yeah,,what's
yeah,,dream
yeah,,job
i'll,what's
i'll,dream
i'll,job
graduating,what's
graduating,dream
graduating,job
two,what's
two,dream
two,job
year,what's
year,dream
year,job
what's,uh
what's,working
what's,recording
what's,studio
what's,probably
what's,soundtrack
what's,music
what's,or,
what's,idea
what's,*laughter*
dream,uh
dream,working
dream,recording
dream,studio
dream,probably
dream,soundtrack
dream,music
dream,or,
dream,idea
dream,*laughter*
job,uh
job,working
job,recording
job,studio
job,probably
job,soundtrack
job,music
job,or,
job,idea
job,*laughter*
uh,consider
uh,introvert
working,consider
working,introvert
recording,consider
recording,introvert
studio,consider
studio,introvert
probably,consider
probably,introvert
soundtrack,consider
soundtrack,introvert
music,consider
music,introvert
or,,consider
or,,introvert
idea,consider
idea,introvert
*laughter*,consider
*laughter*,introvert
consider,idea
introvert,idea
idea,let's
idea,come
idea,back
idea,later
let's,*laughter*
come,*laughter*
back,*laughter*
later,*laughter*
*laughter*,travel
*laughter*,lot
travel,i'm
travel,always
travel,either
travel,la
travel,home
lot,i'm
lot,always
lot,either
lot,la
lot,home
i'm,relax
always,relax
either,relax
la,relax
home,relax
relax,ride
relax,bike
relax,make
relax,music,
relax,sit
relax,home
relax,watch
relax,movie
ride,thing
ride,make
ride,really
ride,mad
bike,thing
bike,make
bike,really
bike,mad
make,thing
make,make
make,really
make,mad
music,,thing
music,,make
music,,really
music,,mad
sit,thing
sit,make
sit,really
sit,mad
home,thing
home,make
home,really
home,mad
watch,thing
watch,make
watch,really
watch,mad
movie,thing
movie,make
movie,really
movie,mad
thing,driver
thing,people
thing,who,
thing,gangster
thing,know
thing,*laughter*
make,driver
make,people
make,who,
make,gangster
make,know
make,*laughter*
really,driver
really,people
really,who,
really,gangster
really,know
really,*laughter*
mad,driver
mad,people
mad,who,
mad,gangster
mad,know
mad,*laughter*
driver,annoyed
people,annoyed
who,,annoyed
gangster,annoyed
know,annoyed
*laughter*,annoyed
annoyed,go
annoyed,ride
annoyed,bike
annoyed,take
annoyed,walk
go,controlling
go,temper
ride,controlling
ride,temper
bike,controlling
bike,temper
take,controlling
take,temper
walk,controlling
walk,temper
controlling,pretty
controlling,good
controlling,get
controlling,angry
controlling,often
temper,pretty
temper,good
temper,get
temper,angry
temper,often
pretty,last
pretty,time
pretty,argued
pretty,someone
good,last
good,time
good,argued
good,someone
get,last
get,time
get,argued
get,someone
angry,last
angry,time
angry,argued
angry,someone
often,last
often,time
often,argued
often,someone
last,uh
last,let's
last,see
last,*sigh*
last,hmm,
last,girlfriend
last,wanna
last,go
last,friend's
last,house,
last,happened
last,happened,
last,yeah
last,*laughter*
time,uh
time,let's
time,see
time,*sigh*
time,hmm,
time,girlfriend
time,wanna
time,go
time,friend's
time,house,
time,happened
time,happened,
time,yeah
time,*laughter*
argued,uh
argued,let's
argued,see
argued,*sigh*
argued,hmm,
argued,girlfriend
argued,wanna
argued,go
argued,friend's
argued,house,
argued,happened
argued,happened,
argued,yeah
argued,*laughter*
someone,uh
someone,let's
someone,see
someone,*sigh*
someone,hmm,
someone,girlfriend
someone,wanna
someone,go
someone,friend's
someone,house,
someone,happened
someone,happened,
someone,yeah
someone,*laughter*
uh,thing
uh,like
uh,fun
let's,thing
let's,like
let's,fun
see,thing
see,like
see,fun
*sigh*,thing
*sigh*,like
*sigh*,fun
hmm,,thing
hmm,,like
hmm,,fun
girlfriend,thing
girlfriend,like
girlfriend,fun
wanna,thing
wanna,like
wanna,fun
go,thing
go,like
go,fun
friend's,thing
friend's,like
friend's,fun
house,,thing
house,,like
house,,fun
happened,thing
happened,like
happened,fun
happened,,thing
happened,,like
happened,,fun
yeah,thing
yeah,like
yeah,fun
*laughter*,thing
*laughter*,like
*laughter*,fun
thing,um,
thing,thing
thing,make
thing,music
thing,ride
thing,bike
thing,um
thing,hang
thing,friends,
thing,just,
thing,normal
thing,kid
thing,stuff
thing,*laughter*
like,um,
like,thing
like,make
like,music
like,ride
like,bike
like,um
like,hang
like,friends,
like,just,
like,normal
like,kid
like,stuff
like,*laughter*
fun,um,
fun,thing
fun,make
fun,music
fun,ride
fun,bike
fun,um
fun,hang
fun,friends,
fun,just,
fun,normal
fun,kid
fun,stuff
fun,*laughter*
um,,close
um,,family
thing,close
thing,family
make,close
make,family
music,close
music,family
ride,close
ride,family
bike,close
bike,family
um,close
um,family
hang,close
hang,family
friends,,close
friends,,family
just,,close
just,,family
normal,close
normal,family
kid,close
kid,family
stuff,close
stuff,family
*laughter*,close
*laughter*,family
close,um
close,live
close,mom
close,right
close,now,
close,live
close,dad
close,so,
close,we're
close,pretty
close,close,
close,i'm
close,okay
family,um
family,live
family,mom
family,right
family,now,
family,live
family,dad
family,so,
family,we're
family,pretty
family,close,
family,i'm
family,okay
um,who's
um,someone
um,that's
um,positive
um,influence
um,life
live,who's
live,someone
live,that's
live,positive
live,influence
live,life
mom,who's
mom,someone
mom,that's
mom,positive
mom,influence
mom,life
right,who's
right,someone
right,that's
right,positive
right,influence
right,life
now,,who's
now,,someone
now,,that's
now,,positive
now,,influence
now,,life
live,who's
live,someone
live,that's
live,positive
live,influence
live,life
dad,who's
dad,someone
dad,that's
dad,positive
dad,influence
dad,life
so,,who's
so,,someone
so,,that's
so,,positive
so,,influence
so,,life
we're,who's
we're,someone
we're,that's
we're,positive
we're,influence
we're,life
pretty,who's
pretty,someone
pretty,that's
pretty,positive
pretty,influence
pretty,life
close,,who's
close,,someone
close,,that's
close,,positive
close,,influence
close,,life
i'm,who's
i'm,someone
i'm,that's
i'm,positive
i'm,influence
i'm,life
okay,who's
okay,someone
okay,that's
okay,positive
okay,influence
okay,life
who's,uh
who's,let's
who's,see,
who's,really
who's,know
who's,bunch
who's,people,
who's,guess
who's,can't
who's,really
who's,pick
who's,one
who's,right
someone,uh
someone,let's
someone,see,
someone,really
someone,know
someone,bunch
someone,people,
someone,guess
someone,can't
someone,really
someone,pick
someone,one
someone,right
that's,uh
that's,let's
that's,see,
that's,really
that's,know
that's,bunch
that's,people,
that's,guess
that's,can't
that's,really
that's,pick
that's,one
that's,right
positive,uh
positive,let's
positive,see,
positive,really
positive,know
positive,bunch
positive,people,
positive,guess
positive,can't
positive,really
positive,pick
positive,one
positive,right
influence,uh
influence,let's
influence,see,
influence,really
influence,know
influence,bunch
influence,people,
influence,guess
influence,can't
influence,really
influence,pick
influence,one
influence,right
life,uh
life,let's
life,see,
life,really
life,know
life,bunch
life,people,
life,guess
life,can't
life,really
life,pick
life,one
life,right
uh,ever
uh,served
uh,military
let's,ever
let's,served
let's,military
see,,ever
see,,served
see,,military
really,ever
really,served
really,military
know,ever
know,served
know,military
bunch,ever
bunch,served
bunch,military
people,,ever
people,,served
people,,military
guess,ever
guess,served
guess,military
can't,ever
can't,served
can't,military
really,ever
really,served
really,military
pick,ever
pick,served
pick,military
one,ever
one,served
one,military
right,ever
right,served
right,military
ever,nope
served,nope
military,nope
nope,ever
nope,diagnosed
nope,ptsd
ever,want
ever,to,
ever,nope
diagnosed,want
diagnosed,to,
diagnosed,nope
ptsd,want
ptsd,to,
ptsd,nope
want,diagnosed
want,depression
to,,diagnosed
to,,depression
nope,diagnosed
nope,depression
diagnosed,*laughter*
depression,*laughter*
*laughter*,easy
*laughter*,get
*laughter*,good
*laughter*,night's
*laughter*,sleep
easy,um,
easy,mean
easy,usually
easy,stay
easy,pretty
easy,late
easy,so,
easy,i,
easy,usually
easy,fault
easy,go
easy,sleep
easy,early
easy,wake
easy,really
easy,late
easy,afternoon,
get,um,
get,mean
get,usually
get,stay
get,pretty
get,late
get,so,
get,i,
get,usually
get,fault
get,go
get,sleep
get,early
get,wake
get,really
get,late
get,afternoon,
good,um,
good,mean
good,usually
good,stay
good,pretty
good,late
good,so,
good,i,
good,usually
good,fault
good,go
good,sleep
good,early
good,wake
good,really
good,late
good,afternoon,
night's,um,
night's,mean
night's,usually
night's,stay
night's,pretty
night's,late
night's,so,
night's,i,
night's,usually
night's,fault
night's,go
night's,sleep
night's,early
night's,wake
night's,really
night's,late
night's,afternoon,
sleep,um,
sleep,mean
sleep,usually
sleep,stay
sleep,pretty
sleep,late
sleep,so,
sleep,i,
sleep,usually
sleep,fault
sleep,go
sleep,sleep
sleep,early
sleep,wake
sleep,really
sleep,late
sleep,afternoon,
um,,like
um,,sleep
um,,well
mean,like
mean,sleep
mean,well
usually,like
usually,sleep
usually,well
stay,like
stay,sleep
stay,well
pretty,like
pretty,sleep
pretty,well
late,like
late,sleep
late,well
so,,like
so,,sleep
so,,well
i,,like
i,,sleep
i,,well
usually,like
usually,sleep
usually,well
fault,like
fault,sleep
fault,well
go,like
go,sleep
go,well
sleep,like
sleep,sleep
sleep,well
early,like
early,sleep
early,well
wake,like
wake,sleep
