today,i'm
today,okay
i'm,that's
i'm,good
i'm,originally
okay,that's
okay,good
okay,originally
that's,uh
that's,born
that's,downtown
that's,los
that's,angeles
good,uh
good,born
good,downtown
good,los
good,angeles
originally,uh
originally,born
originally,downtown
originally,los
originally,angeles
uh,thing
uh,really
uh,like
uh,la
born,thing
born,really
born,like
born,la
downtown,thing
downtown,really
downtown,like
downtown,la
los,thing
los,really
los,like
los,la
angeles,thing
angeles,really
angeles,like
angeles,la
thing,love
thing,la
thing,love
thing,traffic
thing,four
thing,five
thing,love
thing,beach
thing,live
thing,near
thing,beach
thing,love
thing,there's
thing,much
thing,love
thing,love
thing,weather,
thing,love
really,love
really,la
really,love
really,traffic
really,four
really,five
really,love
really,beach
really,live
really,near
really,beach
really,love
really,there's
really,much
really,love
really,love
really,weather,
really,love
like,love
like,la
like,love
like,traffic
like,four
like,five
like,love
like,beach
like,live
like,near
like,beach
like,love
like,there's
like,much
like,love
like,love
like,weather,
like,love
la,love
la,la
la,love
la,traffic
la,four
la,five
la,love
la,beach
la,live
la,near
la,beach
la,love
la,there's
la,much
la,love
la,love
la,weather,
la,love
love,thing
love,really
love,like
love,la
la,thing
la,really
la,like
la,la
love,thing
love,really
love,like
love,la
traffic,thing
traffic,really
traffic,like
traffic,la
four,thing
four,really
four,like
four,la
five,thing
five,really
five,like
five,la
love,thing
love,really
love,like
love,la
beach,thing
beach,really
beach,like
beach,la
live,thing
live,really
live,like
live,la
near,thing
near,really
near,like
near,la
beach,thing
beach,really
beach,like
beach,la
love,thing
love,really
love,like
love,la
there's,thing
there's,really
there's,like
there's,la
much,thing
much,really
much,like
much,la
love,thing
love,really
love,like
love,la
love,thing
love,really
love,like
love,la
weather,,thing
weather,,really
weather,,like
weather,,la
love,thing
love,really
love,like
love,la
thing,nothing
really,nothing
like,nothing
la,nothing
nothing,travel
nothing,lot
travel,little
travel,bit
lot,little
lot,bit
little,enjoy
little,traveling
bit,enjoy
bit,traveling
enjoy,uh
enjoy,guess
enjoy,visiting
enjoy,family
enjoy,destination
traveling,uh
traveling,guess
traveling,visiting
traveling,family
traveling,destination
