today,i'm
today,good
i'm,originally
good,originally
originally,i'm
originally,um
originally,los
originally,angeles
i'm,thing
i'm,really
i'm,like
i'm,la
um,thing
um,really
um,like
um,la
los,thing
los,really
los,like
los,la
angeles,thing
angeles,really
angeles,like
angeles,la
thing,probably
thing,downtown
thing,view,
thing,like
thing,that's
thing,parent
thing,that's
thing,grew
really,probably
really,downtown
really,view,
really,like
really,that's
really,parent
really,that's
really,grew
like,probably
like,downtown
like,view,
like,like
like,that's
like,parent
like,that's
like,grew
la,probably
la,downtown
la,view,
la,like
la,that's
la,parent
la,that's
la,grew
probably,thing
probably,really
probably,like
probably,la
downtown,thing
downtown,really
downtown,like
downtown,la
view,,thing
view,,really
view,,like
view,,la
like,thing
like,really
like,like
like,la
that's,thing
that's,really
that's,like
that's,la
parent,thing
parent,really
parent,like
parent,la
that's,thing
that's,really
that's,like
that's,la
grew,thing
grew,really
grew,like
grew,la
thing,nothing
thing,that's
thing,live
thing,love
thing,la
thing,*laughter*
thing,maybe
thing,ghetto
thing,that's
thing,*laughter*
really,nothing
really,that's
really,live
really,love
really,la
really,*laughter*
really,maybe
really,ghetto
really,that's
really,*laughter*
like,nothing
like,that's
like,live
like,love
like,la
like,*laughter*
like,maybe
like,ghetto
like,that's
like,*laughter*
la,nothing
la,that's
la,live
la,love
la,la
la,*laughter*
la,maybe
la,ghetto
la,that's
la,*laughter*
nothing,study
nothing,school
that's,study
that's,school
live,study
live,school
love,study
love,school
la,study
la,school
*laughter*,study
*laughter*,school
maybe,study
maybe,school
ghetto,study
ghetto,school
that's,study
that's,school
*laughter*,study
*laughter*,school
study,thinking
study,going
study,sound
study,engineer
study,mechanic
school,thinking
school,going
school,sound
school,engineer
school,mechanic
thinking,cool
going,cool
sound,cool
engineer,cool
mechanic,cool
cool,hmm
cool,i'm
cool,sure
hmm,decide
i'm,decide
sure,decide
decide,'cause
decide,'cause
decide,dad
decide,um
decide,used
'cause,what's
'cause,dream
'cause,job
'cause,what's
'cause,dream
'cause,job
dad,what's
dad,dream
dad,job
um,what's
um,dream
um,job
used,what's
used,dream
used,job
what's,mm
what's,i'm
what's,even
what's,sure
what's,honest,
what's,really
what's,thought
dream,mm
dream,i'm
dream,even
dream,sure
dream,honest,
dream,really
dream,thought
job,mm
job,i'm
job,even
job,sure
job,honest,
job,really
job,thought
mm,i'm
mm,sure
mm,tell
mm,shoe
mm,i'm
mm,much
mm,world
mm,explorer
mm,travel
mm,lot
i'm,i'm
i'm,sure
i'm,tell
i'm,shoe
i'm,i'm
i'm,much
i'm,world
i'm,explorer
i'm,travel
i'm,lot
even,i'm
even,sure
even,tell
even,shoe
even,i'm
even,much
even,world
even,explorer
even,travel
even,lot
sure,i'm
sure,sure
sure,tell
sure,shoe
sure,i'm
sure,much
sure,world
sure,explorer
sure,travel
sure,lot
honest,,i'm
honest,,sure
honest,,tell
honest,,shoe
honest,,i'm
honest,,much
honest,,world
honest,,explorer
honest,,travel
honest,,lot
really,i'm
really,sure
really,tell
really,shoe
really,i'm
really,much
really,world
really,explorer
really,travel
really,lot
thought,i'm
thought,sure
thought,tell
thought,shoe
thought,i'm
thought,much
thought,world
thought,explorer
thought,travel
thought,lot
i'm,can't
i'm,look
i'm,shoes,
i'm,uh
i'm,travel
i'm,like
sure,can't
sure,look
sure,shoes,
sure,uh
sure,travel
sure,like
tell,can't
tell,look
tell,shoes,
tell,uh
tell,travel
tell,like
shoe,can't
shoe,look
shoe,shoes,
shoe,uh
shoe,travel
shoe,like
i'm,can't
i'm,look
i'm,shoes,
i'm,uh
i'm,travel
i'm,like
much,can't
much,look
much,shoes,
much,uh
much,travel
much,like
world,can't
world,look
world,shoes,
world,uh
world,travel
world,like
explorer,can't
explorer,look
explorer,shoes,
explorer,uh
explorer,travel
explorer,like
travel,can't
travel,look
travel,shoes,
travel,uh
travel,travel
travel,like
lot,can't
lot,look
lot,shoes,
lot,uh
lot,travel
lot,like
know,consider
know,shy
know,outgoing
maybe,consider
maybe,shy
maybe,outgoing
money,consider
money,shy
money,outgoing
money,consider
money,shy
money,outgoing
issue,consider
issue,shy
issue,outgoing
something,,consider
something,,shy
something,,outgoing
money,consider
money,shy
money,outgoing
yeah,consider
yeah,shy
yeah,outgoing
i'll,consider
i'll,shy
i'll,outgoing
go,consider
go,shy
go,outgoing
world,consider
world,shy
world,outgoing
consider,*laughter*
consider,probably
consider,um,
consider,outgoing,
consider,depends
consider,guess
shy,*laughter*
shy,probably
shy,um,
shy,outgoing,
shy,depends
shy,guess
outgoing,*laughter*
outgoing,probably
outgoing,um,
outgoing,outgoing,
outgoing,depends
outgoing,guess
know,,tell
*laughter*,tell
tell,shy
tell,or,
tell,outgoing
shy,yeah
or,,yeah
outgoing,yeah
yeah,,
yeah,well
yeah,outgoing
yeah,could
yeah,outgoing
yeah,party
yeah,know
yeah,like
yeah,already
yeah,can't
yeah,shy
yeah,guess
yeah,going
yeah,party
,,controlling
,,temper
well,controlling
well,temper
outgoing,controlling
outgoing,temper
could,controlling
could,temper
outgoing,controlling
outgoing,temper
party,controlling
party,temper
know,controlling
know,temper
like,controlling
like,temper
already,controlling
already,temper
can't,controlling
can't,temper
shy,controlling
shy,temper
guess,controlling
guess,temper
going,controlling
going,temper
party,controlling
party,temper
controlling,good
temper,good
good,last
good,time
good,argued
good,someone
last,probably
last,um,
last,girlfriend
last,'cause
last,missed
last,work
last,'cause
last,felt
last,lazy
time,probably
time,um,
time,girlfriend
time,'cause
time,missed
time,work
time,'cause
time,felt
time,lazy
argued,probably
argued,um,
argued,girlfriend
argued,'cause
argued,missed
argued,work
argued,'cause
argued,felt
argued,lazy
someone,probably
someone,um,
someone,girlfriend
someone,'cause
someone,missed
someone,work
someone,'cause
someone,felt
someone,lazy
probably,feel
probably,moment
um,,feel
um,,moment
girlfriend,feel
girlfriend,moment
'cause,feel
'cause,moment
missed,feel
missed,moment
work,feel
work,moment
'cause,feel
'cause,moment
felt,feel
felt,moment
lazy,feel
lazy,moment
feel,like
feel,whatever
feel,know
feel,wanna
feel,go
feel,i,
feel,want
feel,*laughter*
feel,go
moment,like
moment,whatever
moment,know
moment,wanna
moment,go
moment,i,
moment,want
moment,*laughter*
moment,go
like,gotten
like,trouble
whatever,gotten
whatever,trouble
know,gotten
know,trouble
wanna,gotten
wanna,trouble
go,gotten
go,trouble
i,,gotten
i,,trouble
want,gotten
want,trouble
*laughter*,gotten
*laughter*,trouble
go,gotten
go,trouble
gotten,nah
gotten,really,
gotten,already
trouble,nah
trouble,really,
trouble,already
nah,okay
really,,okay
already,okay
okay,long
okay,bill
okay,rent
okay,paid
okay,*laughter*,
okay,worry
long,what's
long,something
long,feel
long,guilty
bill,what's
bill,something
bill,feel
bill,guilty
rent,what's
rent,something
rent,feel
rent,guilty
paid,what's
paid,something
paid,feel
paid,guilty
*laughter*,,what's
*laughter*,,something
*laughter*,,feel
*laughter*,,guilty
worry,what's
worry,something
worry,feel
worry,guilty
what's,guilty,
what's,probably
what's,nothing
something,guilty,
something,probably
something,nothing
feel,guilty,
feel,probably
feel,nothing
guilty,guilty,
guilty,probably
guilty,nothing
guilty,,tell
guilty,,situation
guilty,,wish
guilty,,handled
guilty,,differently
probably,tell
probably,situation
probably,wish
probably,handled
probably,differently
nothing,tell
nothing,situation
nothing,wish
nothing,handled
nothing,differently
tell,guess
tell,gone
tell,work
tell,*laughter*,
tell,mm
situation,guess
situation,gone
situation,work
situation,*laughter*,
situation,mm
wish,guess
wish,gone
wish,work
wish,*laughter*,
wish,mm
handled,guess
handled,gone
handled,work
handled,*laughter*,
handled,mm
differently,guess
differently,gone
differently,work
differently,*laughter*,
differently,mm
guess,tell
guess,event
guess,something
guess,wish
guess,could
guess,erase
guess,memory
gone,tell
gone,event
gone,something
gone,wish
gone,could
gone,erase
gone,memory
work,tell
work,event
work,something
work,wish
work,could
work,erase
work,memory
*laughter*,,tell
*laughter*,,event
*laughter*,,something
*laughter*,,wish
*laughter*,,could
*laughter*,,erase
*laughter*,,memory
mm,tell
mm,event
mm,something
mm,wish
mm,could
mm,erase
mm,memory
tell,damn
tell,could
tell,erase
tell,that,
tell,probably
tell,bad
tell,friend
tell,i've
tell,met
tell,know
event,damn
event,could
event,erase
event,that,
event,probably
event,bad
event,friend
event,i've
event,met
event,know
something,damn
something,could
something,erase
something,that,
something,probably
something,bad
something,friend
something,i've
something,met
something,know
wish,damn
wish,could
wish,erase
wish,that,
wish,probably
wish,bad
wish,friend
wish,i've
wish,met
wish,know
could,damn
could,could
could,erase
could,that,
could,probably
could,bad
could,friend
could,i've
could,met
could,know
erase,damn
erase,could
erase,erase
erase,that,
erase,probably
erase,bad
erase,friend
erase,i've
erase,met
erase,know
memory,damn
memory,could
memory,erase
memory,that,
memory,probably
memory,bad
memory,friend
memory,i've
memory,met
memory,know
damn,like
could,like
erase,like
that,,like
probably,like
bad,like
friend,like
i've,like
met,like
know,like
like,like
like,friend
like,trick
like,know
like,said
like,that,
like,trick
like,friend
like,deceive
like,guess
like,give
like,example
friend,give
friend,example
trick,give
trick,example
know,give
know,example
said,give
said,example
that,,give
that,,example
trick,give
trick,example
friend,give
friend,example
deceive,give
deceive,example
guess,give
guess,example
give,okay
give,like
give,um,
give,friend
give,told
give,good
give,job
give,car
give,wash
give,place
give,told
give,he's
give,gonna,
give,get
give,hired
give,give
give,direct
give,deposit
give,ended
give,actually
give,going
give,account
give,taking
give,money
give,account
example,okay
example,like
example,um,
example,friend
example,told
example,good
example,job
example,car
example,wash
example,place
example,told
example,he's
example,gonna,
example,get
example,hired
example,give
example,direct
example,deposit
example,ended
example,actually
example,going
example,account
example,taking
example,money
example,account
okay,oh
like,oh
um,,oh
friend,oh
told,oh
good,oh
job,oh
car,oh
wash,oh
place,oh
told,oh
he's,oh
gonna,,oh
get,oh
hired,oh
give,oh
direct,oh
deposit,oh
ended,oh
actually,oh
going,oh
account,oh
taking,oh
money,oh
account,oh
suck,*laughter*
*laughter*,tell
*laughter*,hardest
*laughter*,decision
*laughter*,ever
*laughter*,make
tell,,
tell,probably
tell,moving
tell,mom's
tell,house,
tell,yeah
tell,really
tell,around
tell,eh
tell,like
tell,big
tell,decision
tell,like
hardest,,
hardest,probably
hardest,moving
hardest,mom's
hardest,house,
hardest,yeah
hardest,really
hardest,around
hardest,eh
hardest,like
hardest,big
hardest,decision
hardest,like
decision,,
decision,probably
decision,moving
decision,mom's
decision,house,
decision,yeah
decision,really
decision,around
decision,eh
decision,like
decision,big
decision,decision
decision,like
ever,,
ever,probably
ever,moving
ever,mom's
ever,house,
ever,yeah
ever,really
ever,around
ever,eh
ever,like
ever,big
ever,decision
ever,like
make,,
make,probably
make,moving
make,mom's
make,house,
make,yeah
make,really
make,around
make,eh
make,like
make,big
make,decision
make,like
,,made
,,decide
probably,made
probably,decide
moving,made
moving,decide
mom's,made
mom's,decide
house,,made
house,,decide
yeah,made
yeah,decide
really,made
really,decide
around,made
around,decide
eh,made
eh,decide
like,made
like,decide
big,made
big,decide
decision,made
decision,decide
like,made
like,decide
made,wanted
made,space
made,know
made,life
made,wanna
made,want
made,come
made,home
made,want
made,leave
made,want
decide,wanted
decide,space
decide,know
decide,life
decide,wanna
decide,want
decide,come
decide,home
decide,want
decide,leave
decide,want
wanted,happy
space,happy
know,happy
life,happy
wanna,happy
want,happy
come,happy
home,happy
want,happy
leave,happy
want,happy
happy,yeah
happy,*laughter*
happy,yeah
happy,*laughter*
yeah,tell
yeah,relationship
yeah,family
*laughter*,tell
*laughter*,relationship
*laughter*,family
yeah,tell
yeah,relationship
yeah,family
*laughter*,tell
*laughter*,relationship
*laughter*,family
tell,uh
tell,we're
tell,close
tell,we're
tell,know
tell,hardly
tell,argue
tell,we're
tell,always
tell,around
